Datetime,close,high,low,open,volume,EMA_8,EMA_13,EMA_21,Supertrend,VWAP,RSI,Parabolic_SAR,Trend_Long,Trend_Short,MACD,MACD_Signal,Time,Buy_Signal,Sell_Signal,EMA Crossed for sell,EMA Crossed for buy,MACD Indication,Buy_Confirmed,Sell_Confirmed,Square_Off,Entry_Price,Exit_Price,Profit/Loss
2025-02-18 11:25:00,488.0,488.1499938964844,487.1000061035156,487.95001220703125,112601,489.15263021412227,489.99934910717843,491.43938497782455,-1,493.45431858361627,35.22985129350723,,False,True,-2.4224309330319898,-2.4479942058840756,11:25:00,False,False,True,False,Buy,False,False,False,,,
2025-02-18 11:30:00,487.75,488.1499938964844,487.1000061035156,487.8500061035156,73663,488.84093461098394,489.6780135204387,491.1039863434769,-1,493.37005376979795,34.64703605086823,,False,True,-2.4082713782582914,-2.440049640358919,11:30:00,False,False,True,False,Buy,False,False,False,,,
2025-02-18 11:35:00,487.6499938964844,488.1499938964844,487.1000061035156,488.0,63790,488.5762811188729,489.38829643130236,490.78998703011393,-1,493.29862559752985,34.401862717859494,,False,True,-2.3777107167843496,-2.427581855644005,11:35:00,False,False,True,False,Buy,False,False,False,,,
2025-02-18 11:40:00,490.3500061035156,491.0,487.3500061035156,487.79998779296875,173738,488.97044222657127,489.5256835273329,490.74998876405954,-1,493.1762201068433,45.595385447903915,487.1000061035156,False,True,-2.1112851710028053,-2.364322518715765,11:40:00,False,False,True,False,Buy,False,False,False,,,
2025-02-18 11:45:00,489.6000061035156,491.8500061035156,489.1000061035156,490.3500061035156,147209,489.1103453103367,489.53630103821615,490.6454448858283,-1,493.0952939985979,43.38099108627651,487.1000061035156,False,True,-1.9383160377436184,-2.279121222521336,11:45:00,False,False,True,False,Buy,False,False,False,,,
2025-02-18 11:50:00,488.75,489.75,487.70001220703125,489.75,129801,489.0302685747063,489.423972318471,490.47313171438935,-1,492.9937179479905,40.95343182615814,487.2900061035156,False,True,-1.848516593587533,-2.1930002967345756,11:50:00,False,False,True,False,Buy,False,False,False,,,
2025-02-18 11:55:00,488.1000061035156,489.3999938964844,487.54998779296875,488.75,69989,488.8235435811084,489.2348342877631,490.2573930224917,-1,492.93613302816533,39.14930785573832,487.4724061035156,False,True,-1.8089465525171136,-2.1161895478910835,11:55:00,False,False,True,False,Buy,False,False,False,,,
2025-02-18 12:00:00,485.20001220703125,488.29998779296875,485.04998779296875,487.54998779296875,209251,488.01831438686906,488.65843113337286,489.7976311301771,-1,492.69472355910966,32.310346104410925,,False,True,-1.9886681525089216,-2.090685268814651,12:00:00,False,False,True,False,Buy,False,False,False,,,
2025-02-18 12:05:00,485.75,486.29998779296875,485.1000061035156,485.3999938964844,110155,487.5142445231204,488.24294097146253,489.4296646637974,-1,492.56582613129655,34.642214649150354,,False,True,-2.0629391188467707,-2.085136038821075,12:05:00,False,False,True,False,Buy,False,False,False,,,
2025-02-18 12:10:00,485.0,486.20001220703125,484.5,485.6000061035156,175487,486.95552351798256,487.77966368982504,489.02696787617947,-1,492.3562189886478,32.97402058431117,,False,True,-2.157448404509182,-2.0995985119586966,12:10:00,False,False,True,False,Sell,False,False,False,,,
2025-02-18 12:15:00,484.0,485.3500061035156,483.5,485.0,250914,486.29874051398644,487.23971173413577,488.5699707965268,-1,492.03921433266714,30.84146967123333,,False,True,-2.286679914307342,-2.1370147924284257,12:15:00,False,False,True,False,Sell,False,False,False,,,
2025-02-18 12:20:00,482.95001220703125,484.5,482.75,483.79998779296875,138595,485.5545786679964,486.626897515978,488.05906547020896,-1,491.8558079192336,28.73972910217328,,False,True,-2.445630352314083,-2.198737904405557,12:20:00,False,False,True,False,Sell,False,False,False,,,
2025-02-18 12:25:00,483.79998779296875,484.3500061035156,482.75,482.95001220703125,108188,485.1646695846569,486.2230532698338,487.6718765904598,-1,491.7217672600266,32.73581497030904,,False,True,-2.4744894196541622,-2.253888207455278,12:25:00,False,False,True,False,Sell,False,False,False,,,
2025-02-18 12:30:00,483.8999938964844,484.3500061035156,483.75,483.79998779296875,83322,484.88363054284076,485.89118764506964,487.3289781637348,-1,491.6260230293868,33.21038577378493,,False,True,-2.4609227955558026,-2.2952951250753832,12:30:00,False,False,True,False,Sell,False,False,False,,,
2025-02-18 12:35:00,484.1499938964844,485.75,483.79998779296875,484.20001220703125,109064,484.7206001769838,485.64244568098604,487.03997959398475,-1,491.5132796298219,34.45533788497585,,False,True,-2.402305949945344,-2.3166972900493756,12:35:00,False,False,True,False,Sell,False,False,False,,,
2025-02-18 12:40:00,484.04998779296875,484.25,483.5,484.1499938964844,62786,484.5715752027582,485.4149516969836,486.76816215752876,-1,491.44422405934785,34.18086594423135,,False,True,-2.3369820597908983,-2.3207542439976803,12:40:00,False,False,True,False,Sell,False,False,False,,,
2025-02-18 12:45:00,483.70001220703125,484.5,483.70001220703125,483.8999938964844,65986,484.37789453704113,485.1699603412761,486.48923943475626,-1,491.373308390604,33.18460296550074,,False,True,-2.2870883799465105,-2.3140210711874465,12:45:00,False,False,True,False,Buy,False,False,False,,,
2025-02-18 12:50:00,481.70001220703125,483.5,481.04998779296875,483.5,229568,483.7828095748167,484.6742534649554,486.05385514132666,-1,491.07658008427063,28.1373895957003,,False,True,-2.381478364342513,-2.32751252981846,12:50:00,False,False,True,False,Sell,False,False,False,,,
2025-02-18 12:55:00,482.0,482.0,480.6000061035156,481.70001220703125,138477,483.3866296693019,484.29221725567606,485.6853228557515,-1,490.89618741450516,29.86058856703531,,False,True,-2.404360626588641,-2.342882149172496,12:55:00,False,False,True,False,Sell,False,False,False,,,
2025-02-18 13:00:00,482.3999938964844,483.0,481.6499938964844,481.8999938964844,94933,483.16737727534246,484.02189963293443,485.3866565867272,-1,490.78685643151084,32.19526617628346,,False,True,-2.3629798588102062,-2.346901691100038,13:00:00,False,False,True,False,Sell,False,False,False,,,
2025-02-18 13:05:00,481.1000061035156,482.8999938964844,481.1000061035156,482.20001220703125,79536,482.70796145938095,483.6044862715889,484.9969610882534,-1,490.6904955627522,28.83581991231752,,False,True,-2.407333213878019,-2.3589879956556343,13:05:00,False,False,True,False,Sell,False,False,False,,,
2025-02-18 13:10:00,482.29998779296875,482.8500061035156,479.6499938964844,481.1000061035156,264897,482.6173006446227,483.41812934607174,484.75178169777297,-1,490.38038663251285,35.52380236356618,,False,True,-2.3189239616941677,-2.350975188863341,13:10:00,False,False,True,False,Buy,False,False,False,,,
2025-02-18 13:15:00,481.8500061035156,483.95001220703125,481.8500061035156,482.3500061035156,195881,482.4467907465989,483.1941117399923,484.4879839164768,-1,490.1877206250714,34.22488771981766,,False,True,-2.2591269449059723,-2.3326055400718673,13:15:00,False,False,True,False,Buy,False,False,False,,,
2025-02-18 13:20:00,482.04998779296875,482.5,480.6499938964844,481.54998779296875,63873,482.35861231245883,483.03066546184607,484.26634790524884,-1,490.1204292703288,35.356163182816694,,False,True,-2.1705794386351727,-2.3002003197845284,13:20:00,False,False,True,False,Buy,False,False,False,,,
2025-02-18 13:25:00,481.95001220703125,482.20001220703125,481.1000061035156,482.1499938964844,48364,482.2678122890305,482.87628642544394,484.0557719326836,-1,490.07028522116343,35.0317807015948,,False,True,-2.0844439241828923,-2.257049040664201,13:25:00,False,False,True,False,Buy,False,False,False,,,
2025-02-18 13:30:00,482.20001220703125,482.6000061035156,481.5,481.95001220703125,71576,482.25274560414175,482.7796758228136,483.88706650307887,-1,490.0002433814888,36.59825828440551,,False,True,-1.9732614678549112,-2.2002915261023435,13:30:00,False,False,True,False,Buy,False,False,False,,,
2025-02-18 13:35:00,482.95001220703125,483.1000061035156,481.8999938964844,482.20001220703125,123561,482.4076937381172,482.8040095919876,483.8018797488927,-1,489.8904033819231,41.1802307528883,479.6499938964844,False,True,-1.8038363357704839,-2.1210004880359716,13:35:00,False,False,True,False,Buy,False,False,False,,,
2025-02-18 13:40:00,483.95001220703125,484.54998779296875,482.75,482.8999938964844,169899,482.75043117565366,482.9677242512796,483.8153463359962,-1,489.7667710844143,46.71015478886539,479.718994140625,False,True,-1.5707672284591467,-2.0109538361206067,13:40:00,False,False,True,False,Buy,False,False,False,,,
2025-02-18 13:45:00,482.95001220703125,484.20001220703125,482.54998779296875,484.0,135835,482.79478251595975,482.9651939592442,483.73667959699935,-1,489.66326591355784,42.41570775623957,479.91223388671875,False,True,-1.4500348255403992,-1.8987700340045655,13:45:00,False,False,True,False,Buy,False,False,False,,,
2025-02-18 13:50:00,484.1000061035156,484.20001220703125,482.75,482.75,75307,483.08483220208325,483.12730997985443,483.7697092794099,-1,489.61120134220766,48.30209837852084,480.09774404296877,False,True,-1.247181893328559,-1.7684524058693643,13:50:00,False,False,True,False,Buy,False,False,False,,,
2025-02-18 13:55:00,484.04998779296875,484.25,483.5,484.1499938964844,85386,483.29931122228004,483.2591210960137,483.7951891442789,-1,489.5556982576371,48.071925193652895,480.2758337929688,False,True,-1.0780286989232764,-1.6303676644801468,13:55:00,False,False,False,False,Buy,False,False,False,,,
2025-02-18 14:00:00,484.70001220703125,485.70001220703125,483.04998779296875,483.6499938964844,167890,483.6105781077803,483.46496268330196,483.87744578634727,-1,489.46004239911156,51.31858829968017,480.4467999529688,False,True,-0.881362240658575,-1.4805665797158325,14:00:00,False,False,False,False,Buy,False,False,False,,,
2025-02-18 14:05:00,484.8999938964844,485.8999938964844,483.29998779296875,484.5,169241,483.8971149497146,483.669967142328,483.9704047054506,-1,489.37124192149173,52.30654750880646,480.7619926882125,False,True,-0.7012818637636542,-1.324709636525397,14:05:00,False,False,False,False,Buy,False,False,False,,,
2025-02-18 14:10:00,484.8999938964844,485.75,484.54998779296875,484.75,149659,484.11997693788567,483.84568525006466,484.0549128137264,-1,489.3013823563097,52.30654750880647,481.17303278487424,False,True,-0.552201433276025,-1.1702079958755227,14:10:00,True,False,False,True,Buy,False,False,False,,,
2025-02-18 14:15:00,483.6000061035156,485.45001220703125,483.6000061035156,484.8999938964844,151038,484.0044278635812,483.8105882291291,484.0135576582527,-1,489.21944370965895,45.36557009837744,481.55118967380304,False,True,-0.5328103622957769,-1.0427284691595737,14:15:00,False,False,False,False,Buy,False,False,False,,,
2025-02-18 14:20:00,483.29998779296875,483.79998779296875,482.25,483.1499938964844,150722,483.84788562566735,483.73764530967765,483.94868767049957,-1,489.1228579768778,43.91715854866785,481.89909401161754,False,True,-0.5354790994084624,-0.9412785952093515,14:20:00,False,False,False,False,Buy,False,False,False,,,
2025-02-18 14:25:00,484.1000061035156,484.25,483.04998779296875,483.45001220703125,96378,483.9039123985225,483.7894111373688,483.9624438916828,-1,489.0695296233392,48.62730891636,482.2191660024069,False,True,-0.4676485399015178,-0.8465525841477849,14:25:00,False,False,False,False,Buy,False,False,False,,,
2025-02-18 14:30:00,483.8999938964844,484.95001220703125,483.25,484.25,72132,483.9030416202918,483.80520867438537,483.95676661939206,-1,489.03204774526466,47.55204464223126,482.25,False,True,-0.42513100079281685,-0.7622682674767913,14:30:00,False,False,False,False,Buy,False,False,False,,,
2025-02-18 14:35:00,484.5,484.5,483.04998779296875,483.8500061035156,109320,484.03569903800474,483.90446457804467,484.0061514721746,-1,488.97610759897924,51.04892718036904,482.54199951171876,False,True,-0.33911100604495914,-0.677636815190425,14:35:00,True,False,False,True,Buy,False,False,False,,,
2025-02-18 14:40:00,485.20001220703125,485.29998779296875,483.75,484.6499938964844,166619,484.29443529778837,484.08954281075705,484.1146842662525,-1,488.90546545282643,54.83258896485558,482.8106390625,False,True,-0.21201048075516837,-0.5845115483033736,14:40:00,True,False,False,True,Buy,False,False,False,,,
2025-02-18 14:45:00,486.1000061035156,486.45001220703125,484.54998779296875,485.20001220703125,228465,484.6956732546166,484.37675185257973,484.29516806964,-1,488.83364178882306,59.199135505700404,483.04998779296875,False,True,-0.03821983836405707,-0.47525320631551027,14:45:00,False,False,False,True,Buy,False,False,False,,,
2025-02-18 14:50:00,487.20001220703125,487.20001220703125,485.3999938964844,486.1499938964844,213282,485.2521930218199,484.7800747603585,484.5592448094028,1,488.78787684647335,63.80491094212352,483.389990234375,False,False,0.1861262496969971,-0.34297731511300883,14:50:00,False,False,False,True,Buy,False,False,False,,,
2025-02-18 14:55:00,485.1499938964844,486.8999938964844,485.1499938964844,486.8500061035156,216057,485.22948210507866,484.83292035123367,484.61294927186475,1,488.7257670449219,52.019452079917684,483.84719287109374,False,False,0.19624065574453198,-0.23513372094150065,14:55:00,False,False,False,True,Buy,False,False,False,,,
2025-02-18 15:00:00,485.79998779296875,486.29998779296875,485.29998779296875,485.3500061035156,145141,485.356261146832,484.9710728429102,484.7208618646924,1,488.68634091134584,54.86608592766622,484.2495311914062,False,False,0.25378005215952726,-0.1373509663212951,15:00:00,False,False,False,True,Buy,False,False,False,,,
2025-02-18 15:05:00,484.3500061035156,485.8500061035156,483.6499938964844,485.79998779296875,271534,485.132648914984,484.8823490229967,484.6871477045854,1,488.5862664547309,48.02159835010234,,False,False,0.1803006404808798,-0.07382064496086013,15:05:00,False,False,False,True,Buy,False,False,False,,,
2025-02-18 15:10:00,484.1000061035156,485.3999938964844,483.6499938964844,485.1499938964844,290052,484.9031727346577,484.77058574878515,484.63377119539723,1,488.47869237115054,46.93444496919557,,False,False,0.10073357274995942,-0.038909801418696224,15:10:00,False,False,False,True,Buy,False,False,False,,,
2025-02-18 15:15:00,482.75,484.79998779296875,482.0,484.1000061035156,560468,484.4246899047338,484.4819306418159,484.4625192685429,1,488.2291404499397,41.47419437046569,,False,False,-0.0704460535047815,-0.04521705183591328,15:15:00,False,True,True,False,Sell,False,False,False,,,
2025-02-18 15:20:00,484.6000061035156,489.20001220703125,480.25,482.75,682603,484.46364906001867,484.4987985649159,484.4750180717222,1,488.0366721588423,50.05006007660711,480.25,False,False,-0.05617950680272088,-0.0474095428292748,15:20:00,False,True,True,False,Sell,False,False,False,,,
2025-02-18 15:25:00,483.75,485.5,482.95001220703125,484.95001220703125,120551,484.30506038001454,484.3918273413565,484.4091073379293,1,487.9989762079643,46.6665328690767,480.25,False,False,-0.11216854534455933,-0.060361343332331716,15:25:00,False,False,True,False,Sell,False,False,False,,,
2025-02-19 09:15:00,485.79998779296875,486.8999938964844,475.0,482.3500061035156,0,484.63726647178214,484.5929931201582,484.53555101566013,1,,54.632270985130866,,False,False,0.00877546259130213,-0.04653398214760495,09:15:00,True,False,False,True,Buy,True,False,False,485.79998779296875,,
2025-02-19 09:20:00,484.8999938964844,487.95001220703125,483.5,486.25,596898,484.6956503439382,484.6368503739192,484.56868218664414,1,485.4500020345052,51.028850332476026,,False,False,0.03163777378915711,-0.03089963096025254,09:20:00,True,False,False,True,Buy,True,False,False,,484.8999938964844,-0.899993896484375
2025-02-19 09:25:00,486.0,487.29998779296875,484.0,484.8500061035156,340523,484.9855058230631,484.8315860347879,484.6988019878583,1,485.5650306128557,54.940768024619686,,True,False,0.1369390711757319,0.002668109466944346,09:25:00,False,False,False,True,Buy,False,False,False,,,
2025-02-19 09:30:00,490.1499938964844,490.70001220703125,485.45001220703125,486.25,548068,486.13316983937887,485.5913585864589,485.1943648886425,1,486.746269662005,65.98157193879908,475.0,True,False,0.5489331725949569,0.11192112209254686,09:30:00,False,False,False,True,Buy,False,False,False,,,
2025-02-19 09:35:00,490.95001220703125,491.75,489.54998779296875,490.29998779296875,395979,487.2035792544127,486.356880532255,485.7176055539506,1,487.58890590961,67.62829164742614,475.31400024414063,True,False,0.9292840497893735,0.2753937076319122,09:35:00,False,False,False,True,Buy,False,False,False,,,
2025-02-19 09:40:00,488.1499938964844,491.5,487.6499938964844,490.6499938964844,377709,487.41389361931755,486.6130395842878,485.93873176690823,1,487.8415431756964,57.193216296631306,475.971440234375,True,False,0.9933263356411999,0.41898023323376976,09:40:00,False,False,False,True,Buy,False,False,False,,,
2025-02-19 09:45:00,490.54998779296875,490.79998779296875,488.79998779296875,489.04998779296875,154786,488.1108034356845,487.1754607569565,486.35793686018644,1,487.9831511077687,62.53005607734322,476.60258262499997,True,False,1.2236344620464479,0.5799110789963053,09:45:00,False,False,False,True,Buy,False,False,False,,,
2025-02-19 09:50:00,491.70001220703125,492.6499938964844,490.54998779296875,490.54998779296875,267033,488.90840538487265,487.82182524982437,486.843580073536,1,488.3467169493288,64.79500033177905,477.20847932,True,False,1.4818705888470163,0.7603029809664476,09:50:00,False,False,False,True,Buy,False,False,False,,,
2025-02-19 09:55:00,492.25,493.5,490.95001220703125,492.0,344406,489.65098196601207,488.4544216427066,487.3350727941236,1,488.78916241731656,65.85790737335816,478.1349701945891,True,False,1.7111785965902868,0.9504781040912155,09:55:00,False,False,False,True,Buy,False,False,False,,,
2025-02-19 10:00:00,489.3999938964844,492.25,488.95001220703125,492.25,250467,489.5952068394504,488.58950339324633,487.52279289433824,1,488.897032654618,56.361657770320136,479.36417257902195,True,False,1.64398434258635,1.0891793517902424,10:00:00,False,False,False,True,Buy,False,False,False,,,
2025-02-19 10:05:00,486.5,489.54998779296875,485.54998779296875,489.54998779296875,445782,488.9073830973503,488.29100290849686,487.4298117221257,1,488.69375990319014,48.67119948388627,480.4950387727002,False,False,1.341265863033641,1.1395966540389222,10:05:00,False,False,False,True,Buy,False,False,False,,,
2025-02-19 10:10:00,484.6499938964844,487.1499938964844,482.5,486.6499938964844,563915,487.961296608269,487.7708587639237,487.1771010107038,1,488.17701390580027,44.49975170815991,481.53543567088417,False,False,0.9412293495648214,1.099923193144102,10:10:00,False,False,False,True,Sell,False,False,False,,,
2025-02-19 10:15:00,486.95001220703125,487.5,484.6000061035156,484.8500061035156,413694,487.7365667413273,487.65359497008194,487.15645657400626,1,488.0161753555267,50.21288714174542,482.49260081721343,False,False,0.8005614125081593,1.0400508370169135,10:15:00,False,False,False,True,Sell,False,False,False,,,
2025-02-19 10:20:00,486.95001220703125,487.29998779296875,485.5,486.8500061035156,170009,487.5617768448171,487.553083146789,487.1376889042812,1,487.96614812570004,50.21288714174541,482.5,False,False,0.6812282833327004,0.9682863262800709,10:20:00,False,False,False,True,Sell,False,False,False,,,
2025-02-19 10:25:00,487.3999938964844,488.3500061035156,486.29998779296875,486.75,258029,487.52582507852094,487.5312132538884,487.1615348126633,1,487.93514053951156,51.34921169351848,483.38,False,False,0.6158663564041831,0.8978023323048935,10:25:00,False,False,False,False,Sell,False,False,False,,,
2025-02-19 10:30:00,489.75,490.29998779296875,487.25,487.25,419806,488.0200861721829,487.8481827890472,487.3968498296939,1,488.0232970410798,56.88379363229668,484.1896,True,False,0.7451033238328932,0.8672625306104935,10:30:00,True,False,False,True,Sell,False,False,False,,,
2025-02-19 10:35:00,487.79998779296875,489.54998779296875,485.45001220703125,489.54998779296875,227262,487.97117542124647,487.8412977896075,487.43349873544616,1,488.00663715895917,51.63464183728563,484.93443199999996,False,False,0.6823096228376926,0.8302719490559334,10:35:00,True,False,False,True,Sell,False,False,False,,,
2025-02-19 10:40:00,488.3500061035156,490.0,486.5,487.70001220703125,247081,488.05536001730627,487.91397040588015,487.51681758708884,1,488.0179910528235,52.95336503663998,485.45001220703125,True,False,0.669212775060771,0.798060114256901,10:40:00,False,False,False,True,Sell,False,False,False,,,
2025-02-19 10:45:00,486.79998779296875,488.45001220703125,486.0,488.3500061035156,107202,487.776388411898,487.7548300326071,487.45165124216885,1,488.00164207006327,48.90640132812886,,False,False,0.5276771712595405,0.743983525657429,10:45:00,False,False,False,True,Sell,False,False,False,,,
2025-02-19 10:50:00,483.75,487.0,483.6000061035156,486.8999938964844,294885,486.88163543147624,487.1827114565204,487.11513749288076,1,487.85389935213175,42.089926035830224,,False,False,0.16747016860000485,0.6286808542459441,10:50:00,False,True,True,False,Sell,False,False,False,,,
2025-02-19 10:55:00,482.5,484.0,482.0,483.95001220703125,275753,485.90793866892596,486.5137526770175,486.6955795389825,1,487.64724510051036,39.65075521361191,,False,False,-0.21636688668712623,0.4596713060593301,10:55:00,False,True,True,False,Sell,False,False,False,,,
2025-02-19 11:00:00,484.79998779296875,485.3500061035156,482.3999938964844,482.5,148929,485.6617273631577,486.26892912215345,486.5232530166176,1,487.5719148945753,45.86697744265383,,False,False,-0.3311533951032857,0.30150636582680695,11:00:00,False,False,True,False,Sell,False,False,False,,,
2025-02-19 11:05:00,485.45001220703125,486.5,484.6000061035156,484.79998779296875,153748,485.6146795506852,486.1519409914217,486.42568567029156,1,487.52678621837237,47.51248369104932,,False,False,-0.36545821744033447,0.16811344917337867,11:05:00,False,False,True,False,Sell,False,False,False,,,
2025-02-19 11:10:00,486.8500061035156,487.5,484.6000061035156,485.20001220703125,138202,485.8891965624253,486.25166457886377,486.46426025513006,1,487.503363740528,50.96937589661002,,False,False,-0.2764900241963346,0.07919275449943602,11:10:00,False,False,True,False,Sell,False,False,False,,,
2025-02-19 11:15:00,485.8500061035156,487.6000061035156,485.5,486.8500061035156,109652,485.8804875715565,486.1942847966712,486.4084189686196,1,487.4854152539084,48.511644847678184,,False,False,-0.28340679559551063,0.0066728444804466935,11:15:00,False,False,True,False,Sell,False,False,False,,,
2025-02-19 11:20:00,486.8999938964844,487.0,485.45001220703125,485.6499938964844,63344,486.1070445326516,486.29510038235884,486.4531075984255,1,487.4764468740243,51.17387868732168,,False,False,-0.20183650143383147,-0.03502902470240894,11:20:00,False,False,True,False,Sell,False,False,False,,,
2025-02-19 11:25:00,486.25,486.95001220703125,485.1499938964844,486.6499938964844,66263,486.1388124142846,486.2886574705933,486.4346432712959,1,487.4642368466756,49.4686715524782,,False,False,-0.18747938519845775,-0.06551909680161871,11:25:00,False,False,True,False,Sell,False,False,False,,,
2025-02-19 11:30:00,487.6000061035156,488.95001220703125,485.75,486.25,298438,486.4635221230026,486.4759929895822,486.54058534695224,1,487.4630358665078,52.97361892592085,,True,False,-0.06640162051473908,-0.0656956015442428,11:30:00,False,False,True,False,Sell,False,False,False,,,
2025-02-19 11:35:00,486.8500061035156,487.75,486.04998779296875,487.54998779296875,56468,486.5494074520055,486.5294234344299,486.5687145066398,1,487.45880346973973,50.862891999772785,,False,False,-0.03061247017262758,-0.05867897526991976,11:35:00,False,False,False,False,Buy,False,False,False,,,
2025-02-19 11:40:00,489.70001220703125,489.95001220703125,486.79998779296875,486.95001220703125,239616,487.2495418420112,486.9823646876587,486.85337793394814,1,487.49960719251277,57.751792402353956,482.0,True,False,0.22512723673111168,-0.0019177328697134732,11:40:00,True,False,False,True,Buy,True,False,False,489.70001220703125,,
2025-02-19 11:45:00,488.20001220703125,489.75,487.5,489.6499938964844,101354,487.4607574786823,487.1563143332834,486.9757992315011,1,487.51195409966675,53.5004335257774,482.1590002441406,True,False,0.3032694317498681,0.05911970005420285,11:45:00,True,False,False,True,Buy,True,False,False,,488.20001220703125,-1.5
2025-02-19 11:50:00,489.45001220703125,489.54998779296875,488.04998779296875,488.5,70641,487.9028140849821,487.48398545810454,487.20072768382204,1,487.52500281926314,56.382017690948544,482.3148204833984,True,False,0.46075098702954165,0.13944595744927063,11:50:00,False,False,False,True,Buy,False,False,False,,,
2025-02-19 11:55:00,489.3999938964844,489.70001220703125,488.3999938964844,489.3500061035156,57761,488.23552070976035,487.7577009493017,487.40066097588226,1,487.53656151970483,56.23185277156869,482.4675243178711,True,False,0.5748931837773625,0.22653540271488903,11:55:00,False,False,False,True,Buy,False,False,False,,,
2025-02-19 12:00:00,489.0,490.0,488.6499938964844,489.25,102519,488.40540499648023,487.9351722422586,487.5460554326202,1,487.55729808212584,54.970982508452245,482.6171740756543,True,False,0.6258609965094593,0.3064005214738031,12:00:00,False,False,False,True,Buy,False,False,False,,,
2025-02-19 12:05:00,489.0,489.3500061035156,488.79998779296875,489.29998779296875,50716,488.53753721948465,488.08729049336455,487.6782322114729,1,487.5663568746268,54.970982508452245,482.9124871126281,True,False,0.6586607244732932,0.3768525620737011,12:05:00,False,False,False,True,Buy,False,False,False,,,
2025-02-19 12:10:00,488.70001220703125,489.54998779296875,488.3500061035156,489.0,131018,488.57364277227276,488.1748221667455,487.77112130197816,1,487.58642816798533,53.91937793234671,483.195987628123,True,False,0.6529217617639915,0.4320664020117592,12:10:00,False,False,False,True,Buy,False,False,False,,,
2025-02-19 12:15:00,488.25,489.1000061035156,488.04998779296875,488.54998779296875,51950,488.50172215621217,488.1855618572105,487.81465572907103,1,487.5917828269609,52.30297093554188,483.4681481229981,True,False,0.6050863099434878,0.466670383598105,12:15:00,False,False,False,True,Buy,False,False,False,,,
2025-02-19 12:20:00,488.25,488.8999938964844,488.25,488.6000061035156,32669,488.44578389927614,488.19476730618044,487.8542324809736,1,487.5951168909608,52.302970935541886,483.72942219807817,True,False,0.5607128213667352,0.4854788711518311,12:20:00,False,False,False,True,Buy,False,False,False,,,
2025-02-19 12:25:00,486.95001220703125,488.20001220703125,486.79998779296875,488.20001220703125,127284,488.1133901898884,488.01694514915914,487.77203063788795,1,487.591043061669,47.52930864288373,483.98024531015506,False,False,0.415854648012953,0.4715540265240555,12:25:00,False,False,False,True,Sell,False,False,False,,,
2025-02-19 12:30:00,489.1499938964844,491.0,486.95001220703125,486.95001220703125,170304,488.34374656913195,488.17880925591993,487.8973000250331,1,487.61873456507317,55.01242343822396,484.22103549774886,True,False,0.4731198076721057,0.47186718275366557,12:30:00,False,False,False,True,Buy,False,False,False,,,
2025-02-19 12:35:00,489.45001220703125,490.95001220703125,488.8500061035156,489.3999938964844,114003,488.589583377554,488.36040967750733,488.038455677942,1,487.6457790133922,55.93535453604456,484.62777336788395,True,False,0.5365270793840295,0.4847991620797384,12:35:00,False,False,False,True,Buy,False,False,False,,,
2025-02-19 12:40:00,491.5,492.3999938964844,489.3999938964844,489.6499938964844,333144,489.23634262698647,488.8089225807206,488.35314152540184,1,487.76928586685057,61.714911325083435,485.0101069658109,True,False,0.7436226623080984,0.5365638621254104,12:40:00,False,False,False,True,Buy,False,False,False,,,
2025-02-19 12:45:00,492.6000061035156,492.79998779296875,491.25,491.5,195637,489.9838233995485,489.35050594111993,488.73922012341217,1,487.8607477281969,64.41223735709615,485.60129792026476,True,False,0.9851524786993764,0.6262815854402036,12:45:00,False,False,False,True,Buy,False,False,False,,,
2025-02-19 12:50:00,491.0,492.70001220703125,490.5,492.6000061035156,164971,490.20964042187103,489.58614794953144,488.94474556673833,1,487.92107833420124,58.010184426312726,486.32116690753514,True,False,1.0355226174297627,0.7081297918381154,12:50:00,False,False,False,True,Buy,False,False,False,,,
2025-02-19 12:55:00,490.8500061035156,491.6499938964844,489.25,491.5,148420,490.3519439066809,489.76669911438637,489.1179510700817,1,487.96128984402014,57.433875127956156,486.9690489960785,True,False,1.0512202487105924,0.7767478832126109,12:55:00,False,False,False,True,Buy,False,False,False,,,
2025-02-19 13:00:00,489.8500061035156,491.70001220703125,489.54998779296875,490.8500061035156,118410,490.24040217264417,489.77860011283343,489.1845015276666,1,487.98993017864456,53.60996233958609,487.5521428757676,True,False,0.97176716497097,0.8157517395642828,13:00:00,False,False,False,True,Buy,False,False,False,,,
2025-02-19 13:05:00,487.70001220703125,490.1000061035156,486.8500061035156,489.8500061035156,140095,489.6758710691746,489.4816589834332,489.0495479530634,1,487.99308003317236,46.44947502737619,,False,False,0.7269338436324233,0.797988160377911,13:05:00,False,False,False,True,Sell,False,False,False,,,
2025-02-19 13:10:00,487.8999938964844,488.5,487.29998779296875,487.70001220703125,117160,489.2812316974656,489.2557068281548,488.9450430388289,1,487.9920110301761,47.15648648592821,,False,False,0.5427816742935079,0.7469468631610303,13:10:00,False,False,False,True,Sell,False,False,False,,,
2025-02-19 13:15:00,487.8500061035156,488.5,487.3999938964844,488.1499938964844,77928,488.9631815654767,489.05489243892066,488.84549422652765,1,487.99143987502345,46.98948443196683,,False,False,0.3883297327878381,0.6752234370863919,13:15:00,False,False,False,False,Sell,False,False,False,,,
