Stock,Signal,Timestamp,Price,EMA5,EMA20,RSI,MACD,MACD Signal
HDFCLIFE.NS,SELL,2025-02-28 15:10:00+05:30,606.8499755859375,608.7392516528644,609.1708437701146,40.56514944049481,0.12464241229076833,0.2503636877520489
HEROMOTOCO.NS,SELL,2025-02-24 09:15:00+05:30,3827.050048828125,3844.105975410367,3848.8238879093074,29.922280460061398,-1.3873903534058627,-0.3244917022882294
HEROMOTOCO.NS,SELL,2025-02-25 09:15:00+05:30,3862.0,3876.9770052259446,3878.0086119968173,36.45808206295305,3.3790886310234782,5.446096248634447
HEROMOTOCO.NS,SELL,2025-02-25 13:00:00+05:30,3861.14990234375,3865.121778184262,3865.8144373569876,46.45279718989172,2.0748118778005846,3.2093542320372186
HEROMOTOCO.NS,SELL,2025-02-25 13:20:00+05:30,3862.800048828125,3865.105558735665,3865.7779190380584,47.646540911316144,1.1582004781857904,2.237754131973364
HEROMOTOCO.NS,SELL,2025-02-28 09:15:00+05:30,3709.449951171875,3740.6411182709057,3747.721723692501,26.47992272736273,-0.16350891549018343,2.4043697743171477
HEROMOTOCO.NS,BUY,2025-02-28 13:25:00+05:30,3682.199951171875,3680.4958257905737,3680.2550036235243,49.742482817841335,-2.8002275669896335,-4.61607972153993
HINDALCO.NS,SELL,2025-02-21 13:35:00+05:30,650.7999877929688,652.9414047290392,653.2638086737652,40.61050556419952,0.7213168582063645,1.2434309753275798
HINDALCO.NS,SELL,2025-02-21 14:25:00+05:30,651.7999877929688,652.7832910124441,652.8511587925426,45.93039078202375,0.15039727979171857,0.30568856792813365
HINDALCO.NS,SELL,2025-02-24 09:15:00+05:30,645.0,650.3995180995463,652.2434058367542,25.558851280480877,-0.48609375345188255,0.047453561427517346
HINDALCO.NS,SELL,2025-02-25 09:15:00+05:30,630.8499755859375,637.8008565797635,639.9908769821762,25.248170190480387,-0.559139387302821,0.012529025056957188
HINDALCO.NS,SELL,2025-02-25 14:05:00+05:30,622.6500244140625,622.8653490743891,622.867804200971,48.9126169376194,0.13639502115438518,0.22085599946099924
HINDALCO.NS,SELL,2025-02-27 10:50:00+05:30,625.0499877929688,625.5111787330643,625.5332044064459,49.560595796099854,0.6332307884096053,1.003945386859853
HINDALCO.NS,SELL,2025-02-28 09:15:00+05:30,624.5,629.2974001340388,630.3189644698924,29.24029150907485,0.589921098268519,1.3500254517661632
HINDALCO.NS,SELL,2025-02-28 12:35:00+05:30,625.9500122070312,628.4172035097541,628.545468001141,43.52036042763268,0.45859621042609433,0.7186734677024564
HINDUNILVR.NS,SELL,2025-02-21 12:40:00+05:30,2237.050048828125,2237.9199745238598,2238.064396091997,48.44031865463206,0.43063631187987994,0.5255879507718636
HINDUNILVR.NS,SELL,2025-02-21 12:55:00+05:30,2234.199951171875,2237.298491077093,2237.9356706638227,43.26554554781521,0.10966045517625389,0.42996626248306297
HINDUNILVR.NS,SELL,2025-02-21 13:35:00+05:30,2235.550048828125,2238.795602223204,2238.963852600609,43.97244489271031,0.3575701153326918,0.5720606142730125
HINDUNILVR.NS,SELL,2025-02-21 14:55:00+05:30,2238.75,2240.0272791990074,2240.0994505353265,47.268324521967656,0.502013982832068,0.6926365567413793
HINDUNILVR.NS,SELL,2025-02-24 09:15:00+05:30,2235.0,2239.051061911997,2240.251992419494,39.94877989240917,0.04826342304750142,0.5785142791966774
HINDUNILVR.NS,SELL,2025-02-24 13:10:00+05:30,2234.60009765625,2238.8098669261726,2240.171496279864,38.34053764279916,0.5781179842374513,1.5300458725893205
HINDUNILVR.NS,SELL,2025-02-25 13:30:00+05:30,2256.800048828125,2261.145548156411,2261.1772188790233,44.48834403427776,2.4492257489928306,3.7181422294751547
HINDUNILVR.NS,SELL,2025-02-25 14:30:00+05:30,2260.35009765625,2261.024222788833,2261.174163365704,49.511982075536956,0.6961622766807523,1.2263804447594702
HINDUNILVR.NS,SELL,2025-02-25 14:55:00+05:30,2260.64990234375,2261.0403876203404,2261.1559367414447,49.76160633970235,0.4087942352512073,0.7443140563822661
HINDUNILVR.NS,SELL,2025-02-27 12:00:00+05:30,2247.39990234375,2251.1433404334657,2252.4226760692272,39.461317036962825,-0.11831536938962017,0.19177127564091956
HINDUNILVR.NS,SELL,2025-02-27 15:10:00+05:30,2240.550048828125,2244.6458501845345,2245.934766450435,35.88886888484694,0.5261174256352206,1.2136229283601787
HINDUNILVR.NS,SELL,2025-02-27 15:25:00+05:30,2243.75,2245.8487704250474,2246.1713166054997,45.81870381085938,0.4784613859651472,0.9263996484416375
ICICIBANK.NS,SELL,2025-02-21 13:05:00+05:30,1232.449951171875,1233.577518580893,1233.749425399634,43.57404879984849,0.40097036779616246,0.5942227111885023
ICICIBANK.NS,SELL,2025-02-24 09:15:00+05:30,1226.699951171875,1230.8864017468536,1232.3798358070228,29.923364853859045,-0.38593835397705334,0.05612430748822822
ICICIBANK.NS,SELL,2025-02-24 13:35:00+05:30,1216.75,1217.4775022981605,1217.6047491021304,45.86834721991527,0.14203759806810012,0.2417844426337511
ICICIBANK.NS,SELL,2025-02-24 14:45:00+05:30,1216.699951171875,1217.5071854383655,1217.7037608773487,44.08829469707828,0.010446425761074352,0.10495979933356964
ICICIBANK.NS,SELL,2025-02-25 11:20:00+05:30,1222.949951171875,1223.8029980256433,1224.0215681546765,47.42506065602569,0.4808844152846632,0.9093307459359826
ICICIBANK.NS,SELL,2025-02-25 14:25:00+05:30,1225.5999755859375,1226.102494094416,1226.270362931643,47.33688564472696,0.3754946254250626,0.6584111415666181
ICICIBANK.NS,SELL,2025-02-27 10:55:00+05:30,1226.949951171875,1229.0574717292136,1229.2412932223322,43.485003295699556,0.9912188573550793,1.4833305697793548
ICICIBANK.NS,SELL,2025-02-27 13:00:00+05:30,1228.949951171875,1230.0354463511026,1230.2484503096844,44.07068496232003,0.3216661232252136,0.574494690765163
ICICIBANK.NS,SELL,2025-02-27 13:50:00+05:30,1229.3499755859375,1229.7747108865967,1229.8422480992679,47.295317077494964,0.005364222769685512,0.06220494342610485
ITC.NS,SELL,2025-02-24 10:10:00+05:30,400.95001220703125,401.2841419051448,401.308591638763,46.32072614491363,0.1776983432289967,0.2681443993727315
ITC.NS,SELL,2025-02-24 10:35:00+05:30,400.6000061035156,401.09585626325315,401.25139394836424,41.54087793582015,0.04869787009852189,0.15958062166735412
ITC.NS,SELL,2025-02-24 13:25:00+05:30,402.3500061035156,402.43875045814303,402.452953347556,49.16647253329097,0.08732923728587139,0.14768236572383428
